"id","product_code","title","category_id","description","price","discount","is_special","is_newlaunch","is_premium","is_engraving","status","showon_website","welcome_kit","sustain_corporate","event_conference","new_year","long_term","christmas","orion","year_end","corp_employee","get_inspired","created_date","img","add_byuser","best_seller","brand_id","sort_order","occasion_id"
"2024","B2B-HD-12","Religious Frame in Silver Code Photo Frame","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-12.jpeg",NULL,"0",NULL,,NULL
"2025","B2B-HD-13","Metal Wooden Base Laxmi Ganesh Saraswati Statue","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-13.jpg",NULL,"0",NULL,,NULL
"2026","B2B-HD-14","Wooden Brass Laxmi Ganesh Statue","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-15.jpg",NULL,"0",NULL,,NULL
"2027","B2B-HD-15","Copper Finish Standing Ganesh Statue","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-15.jpg",NULL,"0",NULL,,NULL
"2028","B2B-HD-16","Multicolor Brass Ganesh statue","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-16.jpg",NULL,"0",NULL,,NULL
"2029","B2B-HD-17","Dancing Lord Natraj idol  Statue ","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-17.jpg",NULL,"0",NULL,,NULL
"2030","B2B-HD-18","Beautifully Carved Brass Idol of Radha Krishna  Statue","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-38.JPG",NULL,"0",NULL,,NULL
"2031","B2B-HD-19","Classic Golden Bloosom  Touch Tree ","2381",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-21 11:47:43","B2BGIFTS-HD-19.JPG",NULL,"0",NULL,,NULL
"2032","B2B-HD-20"," Gold Branch With Flower Design Bowl","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2033","B2B-HD-21","Bowl Set Cover with Silver Gold Plated Beautiful box","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2034","B2B-HD-22","Flower Design Red Silver Gold Plated Bowl  and Tray  ","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2035","B2B-HD-23","Aluminum 6 Bowl Spoon Set Gold  Metal Finish ","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2036","B2B-HD-24","Creamic Round Decorative Bowl Tray ","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2037","B2B-HD-25","Black Golden Dry Fruit Container Tray set","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2038","B2B-HD-26","Silver Stainless Steel Container Bowl ","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2039","B2B-HD-27","Round Silver Plated Brass Bowl Set","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2040","B2B-HD-28","Silver and Golden Brushed Finish Brass Bowl Set","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2041","B2B-HD-29","Ganesh Wall Hanging Oil Lamp Diyas with Bells","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2042","B2B-HD-30","Wed tree Joy of Diwali gifting","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2043","B2B-HD-31","Traditional Stainless  Bowl Set With Tray","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2044","B2B-HD-32","Lifestyle Brass Gold Plated Cup & Saucer Set with Tray","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2045","B2B-HD-33","Modern Art Dry Fruit Tray with 2 Boxes","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2046","B2B-HD-34","Decorative Traditional Dry Fruit Boxes With Tray","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2047","B2B-HD-35","Michael Aram Enchanted Garden Candle Holder","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2048","B2B-HD-36","Luxary Silver Diamond Plated Topped Tray ","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2049","B2B-HD-37","Metal Decorative Bowl Stand","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2050","B2B-HD-38","Antique Modern Golden Silver Tea Set","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2051","B2B-HD-39","Traditional Shiny Skin Covered Bowl Box","2382",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2024-04-21 11:47:43",NULL,NULL,NULL,NULL,NULL,NULL
"2052","B2B_WK_02","2 in 1 Dual Colour Orange and Blue Dairy with Metal Pen","2448",,"405",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_02.png",NULL,"1",NULL,,NULL
"2053","B2B_WK_03","2 in 1 Dual Ten and Brown Colour Dairy with Black Metal Pen ","2448",,"375",,"1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_03.JPG",NULL,"1",NULL,,NULL
"2054","B2B_WK_04","3 in 1 Set Of Card Holder Metal Pen and Key Chain of Blue Colour","2448",,"375",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_04.JPG",NULL,"0",NULL,,NULL
"2055","B2B_WK_05","4 in 1 Set of DairyCard Holder Pen and Key Chain with Lining Blue Colour ","2448",,"570",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_05.png",NULL,"0",NULL,,NULL
"2056","B2B_WK_06","2 in 1 Set of Premium Notebook with USb Drive with Magnetic Close and Metal Pen ","2448",,"450",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_06.jfif",NULL,"0",NULL,,NULL
"2057","B2B_WK_07","2 in 1 set of Metal Strip Close Dairy and Pen with Blue Colour","2448",,"375",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_07.jpg",NULL,"1",NULL,,NULL
"2058","B2B_WK_08","2 in 1 set of Card Holder and Metal Pen in Black Colour","2448",,"240",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_08.JPG",NULL,"0",NULL,,NULL
"2059","B2B_WK_09","2 in 1 set Of Digital Dairy with USB Drive and Metal Pen","2448",,"645",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_09.jpeg",NULL,"0",NULL,,NULL
"2060","B2B_WK_10","2 in 1 set of A6 Size Dairy of Blue Colour and Silver Colour Metal Pen","2448",,"345",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","A6 d.JPG",NULL,"1",NULL,,NULL
"2061","B2B_WK_11","2 in 1 Combo Set Of Leather Material Grey Colour Dairy with Metal Pen","2448",,"450",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_11.jpeg",NULL,"0",NULL,,NULL
"2062","B2B_WK_12","2 in 1 Combo Set of Ten and Brown Colour Dairy with Metal Pen","2448",,"480",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_12.jpeg",NULL,"0",NULL,,NULL
"2063","B2B_WK_13","4 in 1 Combo Set of Wallet Metal Pen Key Chain and Card Holder of Brown Colour","2448",,"675",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_13.png",NULL,"0",NULL,,NULL
"2064","B2B_WK_14","2 in 1 Set Of Premium Brown Colour Dairy with Metal Pen ","2448",,"345",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_14.jpeg",NULL,"0",NULL,,NULL
"2065","B2B_WK_15","2 in 1 Combo Set Of A6 Size Notebook with Metal Pen in Grey Colour","2448","2 in 1 Combo Set Of A6 Size Notebook with Metal Pen in Grey Colour premium","375",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_15.png",NULL,"1",NULL,,NULL
"2066","B2B_WK_16","Multi Combo sets ","2448",,"550",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_16.jpeg",NULL,"1",NULL,,NULL
"2067","B2B_WK_17","4 in 1 Combo Set of Card Holder Metal Pen Key Chain and Dairy of Brown Colour ","2448",,"600",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_17.jpeg",NULL,"0",NULL,,NULL
"2068","B2B_WK_18","3 in 1 Customise Welcome Kit with Steel Insulated Bottle with Jar, candle and Chocolate Box","2449",,,,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_18.JPG",NULL,"1",NULL,,NULL
"2069","B2B_WK_19","5 in 1 Customise Welcome Kit Insulated Bottle with 2 chocolate and 1 cookie jar with candle","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_19.JPG",NULL,"0",NULL,,NULL
"2070","B2B_WK_20","3 in 1 Combo Customise Welcome kit Temperature Bottle with 2 Flower Candle and Chocolate Box","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_20.JPG",NULL,"0",NULL,,NULL
"2071","B2B_WK_21","2 in 1 Combo Set Of Insulated Bottle and 2 Chocolate Box","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_21.JPG",NULL,"0",NULL,,NULL
"2072","B2B_WK_22","2 in 1 Combo Set Of Insulated Bottle and two Chocolate Box","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_22.JPG",NULL,"0",NULL,,NULL
"2073","B2B_WK_23","3 in 1 Welcom Kit White elegant bottle with different Jars ","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_23.JPG",NULL,"0",NULL,,NULL
"2074","B2B_WK_24","3 in 1 Combo set Of Wodden Texture Bottle and Metal Pen with Dairy","2449",,"1020",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_24.JPG",NULL,"0",NULL,,NULL
"2075","B2B_WK_26","Welcome Kit Black bottle with Diya and Cholocate ","2449",,,,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_26.JPG",NULL,"1",NULL,,NULL
"2076","B2B_WK_27","Welcome kit with Bottle, Airdopes, Smily ball, Mug & Assorted cookies","2449",,,,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_27.webp",NULL,"1",NULL,,NULL
"2077","B2B_WK_30","New Joinee Kit with Cork Mug,A-5 size diary, Pen & Chocolate ","2449",,"1005",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_30.JPG",NULL,"0",NULL,,NULL
"2078","B2B_WK_31","Joining Kit with Bottle with Cup, Candle, Chocolate ","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_31.JPG",NULL,"0",NULL,,NULL
"2079","B2B_WK_33","Eco Friendly Welcome kit Bamboo bottle & Pen, Corck key chain and diary ","2449",,"825",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:33:42","B2B_WK_33.png",NULL,"1",NULL,,NULL
"2080","B2B_WK_34","4 In 1 Joining Kit with Bamboo Flask, premium pen, keychain and notebook ","2449",,"825",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_34.png",NULL,"0",NULL,,NULL
"2081","B2B_WK_35","4 in 1 Welcome Kit Steel bottle, dual tone diary, Stylus pen and rotating tulip shape key chain ","2449",,"720",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_35.png",NULL,"0",NULL,,NULL
"2082","B2B_WK_36","4 in 1 welcome kit Steel bottle, two tone A5 notebook, Steel pen and keychain ","2449",,"720",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_36.png",NULL,"0",NULL,,NULL
"2083","B2B_WK_37","4 in 1 welcome kit Steel bottle, A5 notebook with mobile stand, Steel pen and keychain ","2449",,"675",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_37.png",NULL,"0",NULL,,NULL
"2084","B2B_WK_39","Welcome kit with Tshirt, pen drive, Power bank, Key chain, Pen and Felt fabric bag","2449",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:33:42","B2B_WK_39.webp",NULL,"0",NULL,,NULL
"2085","B2B_BP_01","LENCENT 2 Pack Europe to India Plug Adapter","2385",,"5286",,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2024-04-29 22:52:06","B2B_BP_01.jpg",NULL,"0",NULL,,NULL
"2086","B2B_BP_02","Worldwide Travel Adapter with USB C and A Port, Universal Plug","2385",,"525",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_02.jpg",NULL,"0",NULL,,NULL
"2087","B2B_BP_03","OREI American USA To European Schuko Germany Plug Adapters","2385",,"1493",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_03.jpg",NULL,"0",NULL,,NULL
"2088","B2B_BP_04","Indian 3 pin converter plug for various appliances Universal Input ","2385",,"375",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_04.jpg",NULL,"0",NULL,,NULL
"2089","B2B_BP_05","VANMASS Phone Holders Case & Heavy Phone Friendly","2386",,"600",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_05.jpg",NULL,"0",NULL,,NULL
"2090","B2B_BP_06","HIVAGI Car Humidifier USB Cool Mist Mini Portable Diffuser","2386",,"525",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_06.jpg",NULL,"0",NULL,,NULL
"2091","B2B_BP_07"," Luminous Temporary Car Parking Card Display Phone Number Plate","2386",,"225",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_07.jpg",NULL,"0",NULL,,NULL
"2092","B2B_BP_08","UGREEN 40W USB C Car Adapter Dual Ports PD 3.0 Fast USB Charger ","2386",,"450",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_08.jpg",NULL,"0",NULL,,NULL
"2093","B2B_BP_09","King Online Large 10 Slots Metal RFID Metal Credit Card Holder Wallet","2387",,"188",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2024-04-29 22:52:06","B2B_BP_09.jpeg",NULL,"1",NULL,,NULL
"2094","B2B_BP_10","GROUPY Travel Friendly Sleek Design RFID Blocking Card Wallet","2387",,"165",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_10.jpg",NULL,"0",NULL,,NULL
"2095","B2B_BP_11","Stephanie Imports Double Sided Faux Saffiano Leather Business Card Holder ","2387",,"143",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_11.jpg",NULL,"0",NULL,,NULL
"2096","B2B_BP_12","Professional Business Visiting Card Case","2387",,"113",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_12.jpg",NULL,"0",NULL,,NULL
"2097","B2B_BP_13","Marshal Wallet Magnetic Business Card - Vertical Flip","2387",,"98",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_13.jpg",NULL,"0",NULL,,NULL
"2098","B2B_BP_14","Padike Business Card Holder Case Professional PU Leather & Stainless Steel","2387",,"90",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_14.jpg",NULL,"0",NULL,,NULL
"2099","B2B_BP_15","Personalized Card Holder Name Engraved, PU Leather Steel ","2387",,"98",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_15.jpg",NULL,"0",NULL,,NULL
"2100","B2B_BP_16","CarrKen Men & Women Casual Yellow Genuine Leather RFID Card Holder","2387",,"98",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_16.JPG",NULL,"0",NULL,,NULL
"2101","B2B_BP_17","Stories Twinwallets Vintage leather","2387",,"98",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_17.JPG",NULL,"0",NULL,,NULL
"2102","B2B_BP_18","Personalised Card Holder with faux leather","2387",,"83",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_18.jpg",NULL,"0",NULL,,NULL
"2103","B2B_BP_19"," Business Visiting Card Holder Black & Silver Steel ","2387",,"128",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_19.jpg",NULL,"0",NULL,,NULL
"2104","B2B_BP_20","Customized Matt Black customized Design Leatherette Card Holder","2387",,"113",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_20.jpg",NULL,"0",NULL,,NULL
"2105","B2B_BP_21","Padike Business Card Holder, Business Card Case Professional","2387",,"113",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_21.jpg",NULL,"0",NULL,,NULL
"2106","B2B_BP_22","prisma collection 10 Leather business Card Holder ","2387",,"180",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_22.jpg",NULL,"0",NULL,,NULL
"2107","B2B_BP_23","Business Name Card Holder Luxury Leather & Stainless Steel Multi Card Case","2387",,"135",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_23.jpg",NULL,"0",NULL,,NULL
"2108","B2B_BP_24","SYALKA Card Holder Megnatic Closing System with RFID Blocking","2387",,"98",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_24.jpg",NULL,"0",NULL,,NULL
"2109","B2B_BP_25","Mcdodo The Prito 4 In 1, 3A Fast Charging Double Cable","2388",,"180",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_25.jpg",NULL,"0",NULL,,NULL
"2110","B2B_BP_26","YOUSAMS 3 in 1 Nylon Braided Multi Charging USB Cable ","2388",,"225",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_26.webp",NULL,"0",NULL,,NULL
"2111","B2B_BP_27","Crox Pocket Travel Data Transfer Tool, Multi-Type Phone Micro USB cable ","2388",,"270",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_27.JPG",NULL,"0",NULL,,NULL
"2112","B2B_BP_28","Technotech Universal 10 in 1 for All Mobile Car Charger Cable","2388",,"270",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_28.jpg",NULL,"0",NULL,,NULL
"2113","B2B_BP_29","MAHVIW Travel Data Transfer Tool, Multi-Type Phone Micro USB Cable","2388",,"225",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_29.JPG",NULL,"0",NULL,,NULL
"2114","B2B_BP_30","PLUZON Mini Car Fast Charge Dual USB Port Suitable","2388",,"285",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_30.jpg",NULL,"0",NULL,,NULL
"2115","B2B_BP_31","Data cable storage kit more Connectors for choice ","2388",,"203",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_31.jpg",NULL,"0",NULL,,NULL
"2116","B2B_BP_32","Promotional Wall Clocks","2389",,"203",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_32.webp",NULL,"0",NULL,,NULL
"2117","B2B_BP_33","Teachers Choice Blue Educational Metal Frame Wall Clock","2389",,"375",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_33.jpg",NULL,"0",NULL,,NULL
"2118","B2B_BP_34","Table Round Black wall clock ","2389",,"225",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_34.webp",NULL,"0",NULL,,NULL
"2119","B2B_BP_35","SEIKO Elegant Plastic Black Round Analog Wall Hanging Clock","2389",,"338",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_35.jpg",NULL,"0",NULL,,NULL
"2120","B2B_BP_36","Quartz Analog Round Kids Promotional Wall Clocks","2389",,"315",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_36.webp",NULL,"0",NULL,,NULL
"2121","B2B_BP_37","Analog Wall Clock","2389",,"315",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:52:06","B2B_BP_37.jpg",NULL,"0",NULL,,NULL
"2122","B2B_BP_38"," Oval Shape Plastic Wall Clock  Blue And White","2389",,"225",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:53:36","B2B_BP_38.webp",NULL,"0",NULL,,NULL
"2123","B2B_BP_39","Analog Square Red Wall Clock ","2389",,"173",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:53:36","B2B_BP_39.jpg",NULL,"0",NULL,,NULL
"2124","B2B_BP_40","Wall Mounted Plastic Wall Clocks ","2389",,"338",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:53:36","B2B_BP_40.webp",NULL,"0",NULL,,NULL
"2125","B2B_BP_95","HUMBLE Clamp Car Mobile Holder with 360  Rotation","2394",,"600",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:53:36","B2B_BP_91.jfif",NULL,"0",NULL,,NULL
"2126","B2B_BP_96","Aluminum Adjustable Mobile Phone Foldable Tabletop Stand","2394",,"240",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-04-29 22:53:36","B2B_BP_96.jpg",NULL,"0",NULL,,NULL
"2127","B2B_BP_48","Greenstick metal Plantable frame Calendar","2390",,"434",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","2024-04-29 22:53:56","B2B_BP_48.jpg",NULL,"1",NULL,,NULL
"2128","B2B_BP_49","calendar plant, metal Table Stand","2390",,"375",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","2024-04-29 22:53:56","B2B_BP_49.jpg",NULL,"1",NULL,,NULL
"2129","B2B_BP_50"," Money Plant Indoor Outdoor Air Purifying Plant","2390",,"375",,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","2024-04-29 22:53:56","B2B_BP_50.jpg",NULL,"1",NULL,,NULL
